Geneid	smallsample1.fastq_tophat/accepted_hits.bam	smallsample2.fastq_tophat/accepted_hits.bam
Snora23	0	0
Zfp143	2	1
Wee1	6	4
Swap70	1	2
Sbf2	2	4
Adm	0	0
Ampd3	0	1
Rnf141	0	1
Lyve1	0	0
Mrvi1	0	0
Gm16336	0	0
Ctr9	5	5
Eif4g2	54	55
1700012D14Rik	0	0
Galnt18	0	0
Usp47	5	3
Dkk3	0	0
Mical2	0	0
Micalcl	0	0
Parva	0	0
Tead1	5	6
Rassf10	0	0
4930543E12Rik	0	0
Arntl	0	0
Btbd10	0	0
Pth	0	0
Far1	3	4
Spon1	0	2
Rras2	5	2
Copb1	2	4
Psma1	6	4
4933406I18Rik	0	0
Pde3b	1	3
Cyp2r1	0	0
Calca	0	0
Calcb	0	0
Insc	0	0
A730082K24Rik	0	0
Sox6	0	0
1700003G18Rik	0	0
1110004F10Rik	1	0
Plekha7	2	6
Rps13	0	1
Pik3c2a	3	1
Nucb2	0	1
Xylt1	0	0
Rps15a	4	1
Arl6ip1	3	13
Smg1	9	5
4930583K01Rik	0	0
Syt17	0	0
Itpripl2	0	1
Coq7	1	0
Tmc7	0	0
Tmc5	0	0
Gde1	0	0
Ccp110	2	4
9030624J02Rik	3	1
Knop1	5	3
Iqck	0	0
Gprc5b	1	2
Gpr139	0	0
Gp2	0	0
Umod	0	0
Pdilt	0	0
Acsm5	0	0
Acsm2	0	0
Acsm1	0	0
Acsm4	0	0
Thumpd1	1	8
Acsm3	1	0
Eri2	3	3
2610020H08Rik	0	0
Dcun1d3	0	0
Lyrm1	0	0
Tmem159	0	0
Zp2	0	0
Anks4b	0	0
Crym	1	0
Abca14	0	0
Abca15	0	0
Abca16	0	0
E130201H02Rik	0	0
Uqcrc2	9	9
Pdzd9	0	0
BC030336	1	2
Vwa3a	0	0
Eef2k	0	1
Polr3e	1	2
Cdr2	0	1
4933427G17Rik	0	0
Mettl9	1	0
Igsf6	0	0
Otoa	0	0
Hs3st2	0	0
4933432K03Rik	0	0
Usp31	1	2
Scnn1g	0	0
Scnn1b	0	0
Cog7	1	3
Gga2	10	9
Ears2	0	3
Ubfd1	4	6
Ndufab1	1	0
Palb2	1	1
Dctn5	1	2
Plk1	8	9
Ern2	0	0
Chp2	0	0
Prkcb	1	0
Cacng3	0	0
4930413G21Rik	0	0
Rbbp6	7	3
Tnrc6a	5	6
Slc5a11	0	0
Arhgap17	0	3
Lcmt1	0	0
Aqp8	0	0
Zkscan2	0	0
Hs3st4	0	0
3100003L05Rik	0	0
4933440M02Rik	0	0
4930571K23Rik	0	0
Kdm8	1	0
Nsmce1	0	1
Il4ra	0	0
Il21r	0	0
Gtf3c1	3	6
D430042O09Rik	0	0
Gsg1l	0	0
Xpo6	8	3
Sbk1	4	6
Lat	0	0
Mir7058	0	0
Spns1	0	5
Nfatc2ip	4	3
Cd19	0	0
Rabep2	1	0
Atp2a1	0	0
Sh2b1	3	3
Tufm	0	0
Atxn2l	12	5
Eif3c	12	10
Cln3	0	0
Mir7059	0	0
Apobr	0	0
Il27	0	0
Nupr1	0	1
Ccdc101	0	0
Sult1a1	0	0
Slx1b	0	1
Bola2	1	4
Coro1a	1	1
Mapk3	6	4
Gdpd3	0	0
Ypel3	1	0
Tbx6	0	0
Ppp4c	5	6
Aldoa	34	37
Fam57b	1	0
4930451I11Rik	0	0
Doc2a	0	1
Ino80e	1	1
Hirip3	6	5
Taok2	1	6
Tmem219	0	0
Kctd13	0	0
Asphd1	0	0
Sez6l2	1	0
Cdipt	0	1
Mvp	0	0
Pagr1a	0	0
Prrt2	0	0
Maz	11	5
Kif22	5	3
Zg16	0	0
AI467606	1	0
Qprt	1	0
Spn	0	1
Cd2bp2	5	7
Tbc1d10b	1	5
Mylpf	1	0
Sept1	4	1
Gm4532	0	0
Zfp553	6	3
Zfp771	1	0
Dctpp1	3	2
Sephs2	3	1
Itgal	0	0
Zfp768	0	0
Zfp747	0	0
9130019O22Rik	0	0
E430018J23Rik	0	0
Zfp764	0	0
Zfp688	0	0
Zfp689	0	0
Prr14	0	0
Fbrs	0	1
Mir7060	0	0
1700008J07Rik	0	0
Snora30	0	0
Phkg2	0	0
Gm166	0	0
Rnf40	6	3
1700120K04Rik	0	0
Zfp629	1	0
Bcl7c	0	0
Mir762	0	0
Ctf1	0	0
Ctf2	0	0
Fbxl19	5	1
Orai3	1	2
Setd1a	5	3
Hsd3b7	0	0
Stx1b	0	1
Stx4a	0	1
Zfp668	1	3
Zfp646	2	3
Prss53	0	0
Vkorc1	0	0
Bckdk	0	2
Kat8	1	1
Prss8	0	0
Prss36	0	0
Fus	9	17
Pycard	1	0
Trim72	0	0
Itgam	0	0
Itgax	0	0
Itgad	0	0
4931431B13Rik	0	0
Cox6a2	0	0
9130023H24Rik	0	0
Armc5	0	1
Tgfb1i1	0	1
Slc5a2	0	0
BC017158	2	0
Mir3103	0	0
Rgs10	0	0
Tial1	5	0
Bag3	1	0
Inpp5f	1	1
Mcmbp	3	8
Sec23ip	3	2
Ppapdc1a	0	0
Wdr11	4	3
Gm4265	0	0
Fgfr2	0	2
Ate1	0	4
Nsmce4a	2	4
Tacc2	2	2
Btbd16	0	0
Plekha1	6	10
Mir7061	0	0
Htra1	0	1
Dmbt1	0	0
4933402N03Rik	0	0
1700029B22Rik	0	0
5430419D17Rik	0	0
Cuzd1	0	0
1700007K09Rik	0	0
Fam24a	0	0
2310057M21Rik	0	0
Pstk	0	0
Ikzf5	0	0
Acadsb	2	0
Hmx3	0	0
Hmx2	0	0
Bub3	1	5
Gpr26	0	0
Cpxm2	0	0
Chst15	0	2
Gm10584	0	0
Oat	2	1
Nkx1-2	0	0
Lhpp	0	0
Fam53b	1	1
Mettl10	0	0
Fam175b	0	0
Zranb1	0	1
Ctbp2	4	6
4930483O08Rik	0	0
Tex36	0	0
Edrf1	2	3
Mmp21	0	0
Uros	0	0
Bccip	3	5
Dhx32	1	0
Fank1	1	0
Adam12	0	0
D7Ertd443e	0	0
Dock1	3	2
Fam196a	0	0
1700120G07Rik	0	0
Nps	0	0
Foxi2	0	0
Clrn3	0	0
Ptpre	0	0
Mir1962	0	0
5830432E09Rik	0	0
Mki67	14	20
C030029H02Rik	0	0
C230079O03Rik	0	0
Gm6249	0	0
Mgmt	0	4
Ebf3	0	0
Gm10578	0	0
9430038I01Rik	0	0
Glrx3	1	0
Gm12669	0	0
Tcerg1l	0	0
Mapk1ip1	0	0
Ppp2r2d	2	2
Bnip3	0	0
Jakmip3	0	0
Dpysl4	0	0
Stk32c	0	0
Lrrc27	1	0
Pwwp2b	0	0
Inpp5a	0	0
Nkx6-2	0	0
E030019B06Rik	0	0
Mir6401	0	0
Gpr123	0	0
Kndc1	0	0
Utf1	5	4
Mir7686	0	0
Mir202	0	0
6430531B16Rik	0	0
Adam8	0	0
Mir7062	0	0
Tubgcp2	0	3
Zfp511	1	1
Msx3	0	0
Caly	0	0
Prap1	0	0
Fuom	0	0
Echs1	2	5
Paox	0	0
Mtg1	0	1
Sprn	0	0
Olfr522	0	0
Olfr523	0	0
Olfr524	0	0
Cd163l1	0	0
5830411N06Rik	0	0
Olfr525	0	0
Olfr527	0	0
Olfr60	0	0
Olfr530	0	0
Olfr531	0	0
Olfr532	0	0
Olfr533	0	0
Olfr535	0	0
Olfr536	0	0
Olfr538	0	0
Olfr46	0	0
Olfr61	0	0
Olfr53	0	0
Olfr539	0	0
Olfr45	0	0
Olfr541	0	0
Cyp2e1	0	0
Syce1	0	0
Zfp941	1	1
Urah	0	0
C330022C24Rik	0	0
Scgb1c1	0	0
Odf3	0	0
Bet1l	0	0
Ric8	1	3
Sirt3	0	1
Psmd13	3	4
Cox8b	0	0
BC024386	0	0
Nlrp6	0	0
Athl1	0	1
Ifitm5	0	0
Ifitm2	1	4
Ifitm1	2	3
Ifitm3	3	4
Ifitm6	0	0
B4galnt4	1	1
Pkp3	0	0
Sigirr	0	0
Ano9	1	2
Ptdss2	2	3
Rnh1	3	2
Hras	2	1
Lrrc56	0	0
1600016N20Rik	0	1
Rassf7	0	2
Mir210	0	0
Phrf1	7	6
Irf7	0	0
Cdhr5	0	0
Sct	0	0
Drd4	0	0
Deaf1	0	4
Tmem80	0	0
Eps8l2	1	0
B230206H07Rik	0	0
Taldo1	9	6
Pddc1	0	0
Cend1	0	0
Slc25a22	1	0
Pidd1	0	5
Rplp2	11	3
Snora52	0	0
Pnpla2	0	2
Efcab4a	0	0
Cd151	1	6
Polr2l	0	0
Tspan4	0	1
Chid1	0	0
Ap2a2	6	6
Gm16982	0	0
Mir7063	0	0
Muc6	0	0
Muc2	0	0
Muc5ac	0	0
Muc5b	0	0
Tollip	2	1
Brsk2	0	1
Mir3104	0	0
Mob2	1	0
Dusp8	0	0
Krtap5-2	0	0
Krtap5-3	0	0
Krtap5-5	0	0
Gm4559	0	0
Krtap5-1	0	0
Krtap5-4	0	0
Ifitm10	0	0
Ctsd	5	8
Syt8	0	0
Tnni2	0	0
Lsp1	0	0
Prr33	0	0
Tnnt3	0	0
Mrpl23	1	0
Nctc1	0	0
H19	0	1
Mir675	0	0
Igf2	0	0
Mir483	0	0
Igf2os	0	0
Ins2	0	0
Th	0	0
Ascl2	0	0
Tspan32	0	0
R74862	0	0
Cd81	3	10
Tssc4	1	0
Trpm5	0	0
Kcnq1	0	0
Kcnq1ot1	0	1
4933417O13Rik	0	0
Cdkn1c	0	0
Slc22a18	0	0
Phlda2	2	0
Nap1l4	5	5
Cars	1	5
Mir7064	0	0
Tnfrsf26	0	0
Tnfrsf22	0	1
Tnfrsf23	0	0
Osbpl5	0	0
Mrgprg	0	0
Mrgpre	0	0
Nadsyn1	0	0
Dhcr7	1	0
Mir6404	0	0
Mir3470b	0	0
Shank2	0	0
Cttn	7	6
Ppfia1	2	1
Fadd	0	1
Ano1	0	0
Fgf3	0	0
Fgf4	5	10
Fgf15	0	1
Oraov1	2	0
Ccnd1	6	4
Mir3962	0	0
1810010D01Rik	0	0
Tpcn2	0	0
Mrgprf	0	0
Mrgprd	0	0
Insr	0	2
A430078G23Rik	0	0
Arhgef18	5	8
Pex11g	1	0
1700019B03Rik	0	0
Zfp358	2	0
Mcoln1	1	5
Pnpla6	2	1
C330021F23Rik	0	0
Camsap3	2	5
Xab2	5	7
Pet100	0	0
Pcp2	0	0
Stxbp2	1	4
Retn	0	0
Mcemp1	0	0
Trappc5	1	5
Fcer2a	0	0
Clec4g	0	0
Cd209a	0	0
Rprl3	0	0
Cd209e	0	0
Cd209d	0	0
Cd209b	0	0
Cd209c	0	0
Cd209f	0	0
Cd209g	0	0
Evi5l	0	0
BC068157	0	1
Lrrc8e	0	0
Map2k7	3	5
Gm14378	0	0
Snapc2	1	1
Ctxn1	1	0
Timm44	2	2
Elavl1	7	6
Ccl25	0	0
Cers4	0	1
Zfp958	0	1
Shcbp1	4	6
Slc10a2	0	0
Efnb2	2	3
Arglu1	6	6
Mir7654	0	0
4933430N04Rik	0	0
4930453L07Rik	0	0
Fam155a	0	0
Lig4	4	1
Abhd13	0	3
Tnfsf13b	0	0
Myo16	0	0
B930025P03Rik	0	0
4833411C07Rik	0	0
3930402G23Rik	0	0
Irs2	1	1
9530052E02Rik	0	0
Col4a1	0	5
Col4a2	4	2
Rab20	0	0
Carkd	0	1
Cars2	1	2
Ing1	3	4
Ankrd10	7	5
Mir7238	0	0
1700016D06Rik	0	0
Gm6524	1	0
Arhgef7	5	3
Tex29	0	0
Gm5607	0	0
Sox1	3	0
Spaca7	0	0
Tubgcp3	4	2
Gm15348	0	0
Atp11a	2	0
Gm15350	0	0
Mcf2l	1	0
F7	0	0
F10	0	0
Proz	0	0
Pcid2	2	0
Cul4a	2	4
Mir7065	0	0
Lamp1	13	10
Grtp1	0	2
Mir1968	0	0
Adprhl1	0	0
Dcun1d2	0	1
Tmco3	2	0
Tfdp1	6	3
Atp4b	0	0
Grk1	0	0
Tmem255b	0	0
Gas6	5	0
1700029H14Rik	0	0
Rasa3	1	2
4932443I19Rik	0	0
Cdc16	5	9
Upf3a	0	1
AF366264	0	0
Champ1	6	2
Coprs	3	2
Fbxo25	2	1
Tdrp	0	3
Erich1	0	1
Dlgap2	0	0
Cln8	0	3
Arhgef10	2	2
Kbtbd11	0	0
BB014433	0	0
Myom2	0	0
Csmd1	0	0
Mir3106	0	0
Mcph1	2	2
Angpt2	0	0
Agpat5	2	2
Xkr5	2	2
Defb40	0	0
Defb37	0	0
Defb38	0	0
Defb39	0	0
Defb12	0	0
Defb34	0	0
Spag11b	0	0
Spag11a	0	0
Defb14	0	0
Defb4	0	0
Defa-ps12	0	0
Defb6	0	0
Defb46	0	0
Defb5	0	0
Defb3	0	0
Defa-ps13	0	0
Defb8	0	0
Defb7	0	0
4930467E23Rik	0	0
Gm21119	0	0
6820431F20Rik	0	0
Gm15319	0	0
2610005L07Rik	0	0
Gm21944	0	0
Defb33	0	0
Gm15056	0	0
Gm6040	0	0
AY761185	0	0
Defa21	0	0
Defa-rs7	0	0
Defa23	0	0
Gm10104	0	0
Defa4	0	0
Defa25	0	0
Gm14851	0	0
Gm15284	0	0
Defa22	0	0
Gm15293	0	0
Gm15292	0	0
Defa3	0	0
Defa5	0	0
Gm15299	0	0
Defa-rs1	0	0
Defa2	0	0
Gm21002	0	0
Gm21498	0	0
Gm14850	0	0
Gm7849	0	0
Gm7861	0	0
Defa20	0	0
Gm15308	0	0
Gm6696	0	0
Defa26	0	0
Defa17	0	0
Gm15315	0	0
Defa-ps1	0	0
AY761184	0	0
Defa24	0	0
Defa6	0	0
Defb1	0	0
Defb50	0	0
Defb2	0	0
Defb10	0	0
Defb9	0	0
Defb11	0	0
Defb15	0	0
Defb35	0	0
Defb13	0	0
C86695	0	0
Ccdc70	0	0
Atp7b	0	0
Alg11	0	1
Nek5	0	0
Nek3	2	1
Ckap2	3	6
Vps36	0	3
Thsd1	0	0
Tpte	0	0
Slc25a15	1	3
1810012K16Rik	0	0
Mrps31	4	4
Smim19	0	0
Slc20a2	5	9
Vdac3	1	0
Dkk4	0	0
Polb	2	1
A930013F10Rik	1	1
Ikbkb	1	0
Plat	0	0
Ap3m2	0	0
Kat6a	6	3
Ank1	0	0
Gm15816	0	0
Mir486	0	0
Mir3107	0	0
Nkx6-3	0	0
Agpat6	3	4
Gins4	2	3
Golga7	1	0
Sfrp1	6	8
Zmat4	1	0
1810011O10Rik	1	0
Ido2	0	0
Ido1	0	0
Adam18	0	0
Adam3	0	0
Adam5	0	0
Adam32	0	0
Adam9	5	0
Tm2d2	0	0
Htra4	0	0
Plekha2	5	2
Tacc1	1	3
Mir8108	0	0
5430421F17Rik	0	0
Fgfr1	5	5
LOC102633315	0	0
Letm2	0	0
Whsc1l1	2	3
Ppapdc1b	1	0
Ddhd2	1	4
Bag4	4	2
Lsm1	1	0
Star	0	0
Ash2l	23	20
Kcnu1	0	1
Hgsnat	1	0
Pomk	0	0
Fnta	11	6
Hook3	5	5
1700047A11Rik	0	0
Rnf170	1	0
Thap1	0	0
2310008N11Rik	0	0
Zfp703	0	0
Erlin2	4	0
Prosc	0	7
Gpr124	0	0
Brf2	1	1
Rab11fip1	1	1
4933416M07Rik	0	0
Got1l1	3	1
Adrb3	0	0
Eif4ebp1	3	7
Gm9731	0	0
Tex24	0	0
Chrnb3	0	0
Chrna6	0	0
Poteg	0	0
Gm8096	0	0
Unc5d	0	0
4933433F19Rik	0	0
Dusp26	0	1
Rnf122	0	1
Tti2	1	0
Mak16	3	6
Fut10	0	0
7420700N18Rik	0	0
Nrg1	0	0
Gm8179	0	0
Gm3985	0	0
Wrn	1	0
Purg	0	0
Hmgb1-rs17	0	0
Tex15	1	0
Ppp2cb	4	5
Ubxn8	0	1
Gsr	5	4
Gtf2e2	2	5
Smim18	0	0
Rbpms	7	6
Dctn6	2	0
Mboat4	0	0
Leprotl1	2	0
Tmem66	3	1
Mir6395	0	0
B930018H19Rik	0	0
Dusp4	1	6
Tnks	3	4
Ppp1r3b	0	0
Eri1	3	1
Gm16793	0	0
Mfhas1	0	2
Cldn23	0	0
5430403N17Rik	0	0
D8Ertd82e	2	2
Lonrf1	1	0
6430573F11Rik	0	0
Dlc1	9	3
AI429214	0	0
Sgcz	0	0
Mir383	0	0
Tusc3	0	1
Gm6213	0	0
Mir669e	0	0
Msr1	0	0
Fgf20	0	0
Mir7666	0	0
Micu3	1	0
Zdhhc2	0	0
Cnot7	3	4
Vps37a	0	0
Mtmr7	1	2
Adam24	0	0
Adam25	0	0
Adam20	0	0
Adam39	0	0
Slc7a2	0	1
Pdgfrl	0	1
Mtus1	1	5
B430010I23Rik	0	0
Fgl1	0	0
Pcm1	16	9
Asah1	3	5
Frg1	1	3
2810404M03Rik	0	0
Triml1	1	4
Triml2	3	6
Zfp42	8	6
Adam26b	0	0
Adam26a	0	0
Gm5346	0	0
Adam34	0	0
Gm5347	0	0
Fat1	13	27
AY512931	0	0
Mtnr1a	0	0
Gm6329	0	0
F11	0	0
Klkb1	0	0
Cyp4v3	0	0
Fam149a	0	0
Tlr3	0	0
Sorbs2	0	0
Sorbs2os	0	0
Pdlim3	0	0
Ccdc110	0	0
1700029J07Rik	0	0
Ufsp2	1	2
Ankrd37	0	0
Lrp2bp	1	0
Snx25	1	0
4933411K20Rik	0	0
Slc25a4	11	4
Helt	0	0
Acsl1	0	2
Cenpu	1	3
Primpol	0	2
Casp3	2	2
Gm16675	0	0
Irf2	0	0
Enpp6	0	0
Stox2	2	2
Trappc11	8	4
Rwdd4a	2	0
Ing2	2	1
Cdkn2aip	1	1
Cldn24	0	0
Cldn22	0	0
Wwc2	1	3
Dctd	4	6
Tenm3	1	6
Gm2516	0	0
Aga	0	0
Neil3	0	1
Vegfc	0	0
Spcs3	4	5
Asb5	0	0
Spata4	0	0
Wdr17	0	0
Gpm6a	0	0
Adam29	0	0
Glra3	0	0
Hpgd	0	0
Cep44	0	1
Fbxo8	1	1
LOC102636514	0	0
Hand2	0	0
Scrg1	0	0
Sap30	4	1
Hmgb2	3	2
Galnt7	2	0
AW046200	0	0
Galntl6	0	0
Gm15881	0	0
BC030500	0	0
Aadat	0	0
Mfap3l	0	0
2700029M09Rik	7	5
Clcn3	2	2
Nek1	0	2
Sh3rf1	2	1
1700001D01Rik	0	0
Cbr4	0	0
Palld	2	1
Ddx60	0	0
Anxa10	0	0
Spock3	0	1
Gm4975	0	0
Tll1	0	0
Mir710	0	0
Cpe	2	1
Msmo1	1	2
Klhl2	1	2
Tmem192	1	1
Trim75	0	0
Trim60	0	0
Trim61	0	0
Apela	1	2
BC030870	0	0
March1	0	0
Tma16	0	1
Tktl2	0	0
Npy5r	0	0
Npy1r	0	0
Naf1	3	3
Nat1	0	0
Nat2	0	0
Nat3	0	0
Psd3	1	1
Sh2d4a	0	0
Csgalnact1	0	0
1700125H03Rik	0	0
Ints10	2	1
Lpl	0	1
Slc18a1	0	0
Atp6v1b2	9	7
Lzts1	0	0
Zfp930	0	6
D130040H23Rik	1	0
Gm10033	0	0
Zfp868	0	1
Zfp964	0	0
Zfp869	2	1
Zfp963	0	0
Zfp866	3	1
Atp13a1	2	5
Gmip	0	0
Lpar2	0	3
Pbx4	1	0
Cilp2	0	0
Ndufa13	3	1
Tssk6	0	0
Gatad2a	4	15
Mau2	5	1
Sugp1	0	1
Tm6sf2	0	0
Hapln4	0	0
Ncan	0	1
Mir7066	0	0
Rfxank	0	0
Nr2c2ap	0	0
2310045N01Rik	1	0
Mef2b	0	1
Tmem161a	2	1
Slc25a42	0	0
Armc6	3	2
Sugp2	3	1
Homer3	1	1
Ddx49	0	1
Cope	1	5
Gdf1	0	0
Cers1	0	0
Upf1	11	9
Comp	0	0
Crtc1	0	0
Klhl26	2	4
Tmem59l	0	0
Crlf1	0	0
2810428I15Rik	0	1
Uba52	0	0
Kxd1	3	2
Fkbp8	13	6
Ell	3	1
Isyna1	5	7
Ssbp4	2	0
Lrrc25	0	0
Gdf15	0	0
Pgpep1	1	0
Lsm4	4	6
Jund	0	1
Gm3336	0	0
Pde4c	0	0
Rab3a	0	0
Mpv17l2	0	1
Ifi30	4	2
Pik3r2	0	2
2010320M18Rik	0	1
Mast3	0	1
Mir7240	0	0
Il12rb1	0	0
Arrdc2	0	1
Kcnn1	1	0
Ccdc124	2	5
Slc5a5	0	1
Rpl18a	2	1
Mir7067	0	0
Snora68	0	1
Map1s	3	3
Mir1969	0	0
1700026F02Rik	0	0
Haus8	2	3
Myo9b	5	3
Use1	0	3
Ocel1	0	0
Nr2f6	2	2
Ushbp1	0	1
Babam1	5	3
Ankle1	0	0
Abhd8	2	2
Mrpl34	0	2
Dda1	0	1
Ano8	1	1
Gtpbp3	3	3
Plvap	1	1
Bst2	0	5
Mvb12a	3	1
Tmem221	0	0
Nxnl1	0	0
Slc27a1	2	1
Pgls	3	0
Fam129c	0	0
Glt25d1	2	9
Unc13a	1	0
Mir6769b	0	0
Jak3	0	3
Insl3	0	0
B3gnt3	0	0
Fcho1	3	2
Zfp709	0	0
Zfp882	1	0
Zfp617	3	0
Zfp961	3	4
Cyp4f18	0	0
Olfr372	0	0
Olfr373	0	0
Olfr374	0	0
Tpm4	2	4
Rab8a	0	3
Hsh2d	0	0
Cib3	0	0
Fam32a	3	1
Ap1m1	2	0
Klf2	2	0
Eps15l1	4	5
Calr3	0	0
1700030K09Rik	2	1
Cherp	7	2
Mir7068	0	0
Slc35e1	1	2
Med26	0	1
Smim7	0	1
Tmem38a	0	0
Nwd1	0	0
Sin3b	2	1
F2rl3	0	0
Large	1	1
Mir28b	0	0
Isx	0	0
Hmgxb4	6	4
Tom1	0	0
Hmox1	2	7
Mcm5	17	21
Rasd2	0	0
1700007B14Rik	0	0
Gm10649	0	0
Nr3c2	0	0
Arhgap10	1	0
0610038B21Rik	0	0
Prmt10	2	2
Tmem184c	2	2
1700092C02Rik	0	0
Ednra	0	0
Ttc29	0	0
Pou4f2	0	0
Rbmxl1	2	0
Slc10a7	0	0
Lsm6	2	2
Zfp827	1	0
1700011L22Rik	0	0
Mmaa	0	0
Gm4890	0	0
Smad1	1	0
Otud4	16	12
Abce1	17	14
Anapc10	0	0
Hhip	0	0
Gypa	0	0
Frem3	0	0
Smarca5	5	6
Gab1	11	17
Usp38	4	1
Inpp4b	0	0
Il15	0	0
Zfp330	3	1
Rnf150	0	0
Tbc1d9	1	1
Ucp1	0	0
Elmod2	1	1
4933434I20Rik	0	0
Clgn	0	0
Scoc	1	0
Olfr370	0	0
Ndufb7	1	4
Tecr	2	7
Dnajb1	1	1
Gipc1	6	3
Ptger1	0	0
Pkn1	2	1
Ddx39	9	9
Cd97	4	3
Mir1668	0	0
Lphn1	13	15
Asf1b	3	2
Prkaca	5	3
Samd1	6	0
1700067K01Rik	0	0
Mir8111	0	0
2210011C24Rik	0	0
Mir1199	0	0
Palm3	0	0
Il27ra	0	0
Rln3	0	0
Rfx1	0	2
Mir709	0	0
Dcaf15	0	8
Podnl1	0	0
Cc2d1a	3	3
4930432K21Rik	0	0
Nanos3	0	0
Mir181d	0	0
Mir181c	0	0
Mir23a	0	0
Mir27a	0	0
Mir24-2	0	0
Mir3074-2	0	0
Zswim4	3	4
D8Ertd738e	3	0
Mri1	1	1
Ccdc130	2	0
Cacna1a	3	0
Ier2	4	4
Nacc1	9	12
Trmt1	0	3
Lyl1	0	0
Nfix	0	0
Dand5	0	0
Gadd45gip1	0	3
Rad23a	1	2
Calr	29	28
Farsa	2	5
Mir7069	0	0
Syce2	1	2
Gcdh	1	1
Klf1	0	0
Dnase2a	2	0
Mast1	0	0
LOC100503676	0	0
Rtbdn	0	0
Rnaseh2a	4	3
Prdx2	5	5
Junb	0	0
Hook2	0	1
Best2	0	0
Asna1	7	6
2310036O22Rik	1	4
Tnpo2	10	13
A230103J11Rik	0	0
Fbxw9	0	2
Mir7070	0	0
Gm5741	0	0
Dhps	4	3
Wdr83	0	1
Wdr83os	2	0
Man2b1	3	3
Zfp791	1	0
Cks1brt	0	0
Olfr371	0	0
Vps35	9	12
Orc6	3	1
Mylk3	0	0
4921524J17Rik	1	0
Gpt2	2	6
Dnaja2	10	9
Neto2	1	0
Mir8109	0	0
Itfg1	2	2
Phkb	2	1
Abcc12	0	0
Lonp2	2	1
Siah1a	0	0
Gm10638	0	0
N4bp1	7	6
Gm10637	0	0
Cbln1	0	0
Gm2694	0	0
4933402J07Rik	0	0
Zfp423	0	3
Cnep1r1	2	2
Heatr3	8	5
Mir7071	0	0
Papd5	0	4
Adcy7	0	0
Brd7	4	6
Nkd1	0	0
Snx20	0	0
Nod2	0	0
Cyld	3	3
Mir8110	0	0
Sall1	16	11
Tox3	0	0
Chd9	5	10
Rbl2	0	1
Aktip	1	2
Rpgrip1l	1	0
Fto	3	4
Irx3	0	0
Crnde	0	0
Irx5	0	0
Irx6	0	0
Mmp2	3	1
Lpcat2	0	0
Capns2	0	0
Slc6a2	0	0
Ces1a	0	0
Ces1b	0	0
Ces1c	0	0
Ces1d	0	0
Ces1e	0	0
Ces1f	0	0
Ces1g	0	0
Ces5a	0	0
Gnao1	3	2
4930488L21Rik	0	0
Amfr	0	7
Nudt21	0	1
Ogfod1	1	2
Bbs2	1	1
Mt4	0	0
Mt3	0	0
Mt2	6	7
Mt1	4	1
Nup93	10	11
Mir138-2	0	0
Slc12a3	0	0
Herpud1	1	3
9330175E14Rik	0	0
Nlrc5	0	0
Mir7072	0	0
Cpne2	1	0
Fam192a	2	4
Rspry1	1	2
Arl2bp	2	4
Pllp	0	0
Ccl22	0	0
Cx3cl1	0	2
Ccl17	0	0
Ciapin1	8	7
Coq9	1	3
Polr2c	0	2
Dok4	1	0
Ccdc102a	1	1
Gpr114	0	0
Gpr56	0	0
Gpr97	0	0
Ccdc135	0	0
Katnb1	1	2
Kifc3	0	0
Cngb1	0	0
Tepp	0	0
Zfp319	0	0
Usb1	1	0
Mmp15	0	0
Gtl3	2	4
Csnk2a2	1	4
Ccdc113	0	0
Prss54	0	0
Gins3	0	1
Ndrg4	0	0
Setd6	1	3
Cnot1	21	24
Mir7073	0	0
4930513N10Rik	1	0
Slc38a7	1	3
Got2	6	5
Mir28c	0	0
Gm15679	0	0
Cdh8	0	0
Cdh11	0	0
1600027J07Rik	0	0
4933400L20Rik	0	0
Cdh5	0	0
Bean1	0	0
Tk2	0	1
Cklf	0	1
Cmtm2a	0	0
Cmtm1	0	0
Cmtm2b	0	0
Cmtm3	1	1
Cmtm4	8	9
Dync1li2	3	5
Ccdc79	0	0
Mir297-2	0	0
Nae1	3	5
Car7	0	0
Pdp2	1	3
Cdh16	0	0
Rrad	0	0
Fam96b	3	1
Ces2a	0	0
4932416K20Rik	0	0
Ces2b	0	0
Ces2c	0	0
Ces2d-ps	0	0
Ces2e	0	0
Ces2f	0	0
Ces2g	0	0
Ces2h	0	0
Ces3a	0	0
Ces3b	0	0
Ces4a	0	0
Cbfb	3	7
D230025D16Rik	2	3
B3gnt9	0	0
Tradd	0	0
Fbxl8	1	0
Hsf4	0	0
Nol3	0	0
4931428F04Rik	1	0
Exoc3l	0	0
E2f4	6	6
Elmo3	0	1
Mir328	0	0
Lrrc29	0	0
Tmem208	1	0
Fhod1	1	0
Slc9a5	0	0
Plekhg4	0	0
Kctd19	0	0
Lrrc36	0	0
Tppp3	0	0
Zdhhc1	0	0
Hsd11b2	0	0
Atp6v0d1	4	2
Agrp	0	0
Fam65a	0	0
Mir1966	0	0
Ctcf	8	5
Rltpr	1	0
Acd	3	2
Pard6a	0	1
Enkd1	1	0
4933405L10Rik	0	0
Gfod2	0	0
Ranbp10	1	2
Tsnaxip1	0	0
Cenpt	2	2
Thap11	3	4
Nutf2	0	0
Nutf2-ps1	0	0
Edc4	2	6
Nrn1l	0	0
Pskh1	1	2
Ctrl	0	0
